NEWJOBNUM,DATEIN,COMP,REQ DATE,DATEOUT,CUSTOMER,STARTTIME2,PERMIT,ENDTIME2,LOCATION,FEET,STREET,DAYS,SIDES,SAT,METERS,SUN,CATEGORY,COMMENTS
250257,5/6/1961,FALSE,4/17/2013,5/10/2013,SFMTA Temporary Sign Program,5:00:00 AM,,9:00:00 PM,816 / 832,11,Howard,5,,FALSE,11,FALSE,SPECIAL EVENTS,event
250243,4/25/2013,FALSE,4/17/2013,5/5/2013,SFMTA Temporary Sign Program,8:00:00 AM,,11:59:00 PM,500 spaces 2 - 20,6,McAllister,11,,TRUE,6,TRUE,SPECIAL EVENTS,event
250245,4/25/2013,FALSE,4/17/2013,5/5/2013,SFMTA Temporary Sign Program,8:00:00 AM,,11:59:00 PM,523 - 527,3,McAllister,11,,TRUE,3,TRUE,SPECIAL EVENTS,event
250259,6/8/2013,FALSE,4/17/2013,6/9/2013,SFMTA Temporary Sign Program,10:00:00 PM,,1:00:00 PM,1833,1,Page,2,,TRUE,1,TRUE,SPECIAL EVENTS,event
250256,5/3/2013,FALSE,4/17/2013,5/4/2013,SFMTA Temporary Sign Program,6:00:00 AM,,3:00:00 AM,301 spaces 9 - 17,3,Van Ness,2,,TRUE,3,FALSE,SPECIAL EVENTS,event
250215,4/23/2013,FALSE,4/17/2013,5/22/2013,N.T.K. Constructions,12:00:00 AM,13EXC-1525,11:59:00 PM,2000-3500,500,Harrison,30,B,TRUE,,TRUE,CITY CONTRACT,SR 2254879
250265,4/22/2013,FALSE,4/17/2013,5/20/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,2395-2499,500,Lombard,21,O,FALSE,,FALSE,CITY CONTRACT,SR 2256613
250262,4/22/2013,FALSE,4/17/2013,5/3/2013,Annuzi Concrete,7:30:00 AM,13EXC-0141,4:30:00 PM,1099-1100,100,Mariposa,10,B,FALSE,,FALSE,CITY CONTRACT,TN 2255655
250261,4/22/2013,FALSE,4/17/2013,5/3/2013,Annuzi Concrete,7:30:00 AM,13EXC-0141,4:30:00 PM,195-200,200,Mississippi,10,B,FALSE,,FALSE,CITY CONTRACT,TN 2255646
250264,4/22/2013,FALSE,4/17/2013,5/20/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,3134-3155,100,Scott,21,B,FALSE,,FALSE,CITY CONTRACT,SR 2256585
250184,4/22/2013,FALSE,4/16/2013,5/3/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,3016/3020/3024,20,Laguna,10,E,FALSE,,FALSE,UTILITYS,TN 2251049
250110,5/9/2013,FALSE,4/16/2013,5/11/2013,SFMTA Temporary Sign Program,8:00:00 AM,,8:00:00 AM,47,2,Casa Way,3,,TRUE,2,FALSE,SPECIAL EVENTS,move
250129,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,380-419,300,27th Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250636
250123,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,380-515,1000,28th Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250519
250128,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,380-417,300,28th Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250620
250127,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,380-421,300,29th Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250603
250115,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,480-525,350,2nd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250357
250118,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,380-515,1000,2nd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250372
250119,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,280-401,1000,2nd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250401
250121,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,10-201,1000,2nd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250476
250116,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,480-525,350,3rd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250363
250117,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,480-525,350,4th Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250370
250138,4/19/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,3080-3181,300,Alemany,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250771
250114,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,1030-1325,1000,Anza,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250348
250186,4/22/2013,FALSE,4/16/2013,5/17/2013,Underground Construction,7:00:00 AM,11EXC-4350,5:30:00 PM,3331-3500,600,Baker,20,B,FALSE,,FALSE,CITY CONTRACT,SR 2252528
250139,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2-27,300,Broad,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250816
250185,4/20/2013,FALSE,4/16/2013,5/8/2013,N.T.K. Constructions,12:00:00 AM,13EXC-1525,11:59:00 PM,2000-3000,500,Bryant,19,B,TRUE,,TRUE,CITY CONTRACT,SR 2251488
250120,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,3911-4030,300,California,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250459
250124,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,2627-2720,300,Clement,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250546
250126,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,2535-2837,1000,Clement,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250584
250183,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,23-124,300,Clement,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250964
250200,4/22/2013,FALSE,4/16/2013,5/17/2013,Synergy,7:00:00 AM,13EXC-1905,5:00:00 PM,150-198,300,Cora,20,B,FALSE,,FALSE,CITY CONTRACT,TN 2252950
250149,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2-25,300,De Long,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250822
250161,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,6-35,300,Farallones,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250824
250125,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,6325-6430,300,Geary,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250565
250130,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,3729-3836,300,Geary,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250666
250164,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,70-129,400,Goethe,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250835
250122,4/22/2013,FALSE,4/16/2013,5/22/2013,Synergy,7:00:00 AM,13EXC-1866,6:00:00 PM,58-141,400,Lake,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2250488
250165,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,1-40,200,Lakeview,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250855
250166,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,60-101,350,Liebig,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250857
250167,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,422-445,200,Mt. Vernon,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250863
250168,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,64-87,200,Regent,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250871
250170,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,80-127,350,Rice,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250879
250173,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,6-38,200,Sadowa,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250889
250181,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,107-140,400,Sagamore,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250899
250131,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2451-2500,350,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250711
250132,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2500-2601,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250721
250133,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2601-2700,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250728
250134,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2701-3934,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250737
250135,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2701-2934,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250744
250136,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,2934-3035,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250750
250137,4/20/2013,FALSE,4/16/2013,5/15/2013,Synergy,7:00:00 AM,13EXC-1805,6:00:00 PM,3035-3224,1000,San Jose,22,B,TRUE,,FALSE,CITY CONTRACT,TN 2250761
250201,4/22/2013,FALSE,4/16/2013,5/17/2013,Synergy,7:00:00 AM,13EXC-1905,5:00:00 PM,700-850,450,Sunnydale,10,B,FALSE,,FALSE,CITY CONTRACT,TN 2252957
250199,4/22/2013,FALSE,4/16/2013,5/17/2013,Synergy,7:00:00 AM,13EXC-1905,5:00:00 PM,1-20,160,Tomaso,20,B,FALSE,,FALSE,CITY CONTRACT,TN 2252943
250111,4/19/2013,FALSE,4/16/2013,5/3/2013,D.P.W,7:30:00 AM,,10:30:00 PM,1970-1980,100,Alemany,11,B,FALSE,,FALSE,CITY AGENCYS,TN 2250304
250112,4/19/2013,FALSE,4/16/2013,5/3/2013,D.P.W,7:30:00 AM,,10:30:00 PM,2344-2379,200,Alemany,11,B,FALSE,,FALSE,CITY AGENCYS,TN 2250322
249934,5/3/2013,FALSE,4/15/2013,5/3/2013,PG&E,7:00:00 AM,,3:00:00 PM,1829-1845,100,Geneva,1,O,FALSE,,FALSE,UTILITYS,TN 2245033
250013,4/19/2013,FALSE,4/15/2013,5/19/2013,PG&E,7:00:00 AM,,5:00:00 PM,1720-1799,120,Irving,26,B,TRUE,,FALSE,UTILITYS,TN 2246949
250075,5/31/2013,FALSE,4/15/2013,5/31/2013,SFMTA Temporary Sign Program,9:00:00 AM,,5:00:00 PM,158,2,Baker,1,,FALSE,2,FALSE,SPECIAL EVENTS,move
250074,5/24/2013,FALSE,4/15/2013,5/24/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,1119 - 1135,2,Leavenworth,1,,FALSE,2,FALSE,SPECIAL EVENTS,move
250067,5/6/2013,FALSE,4/15/2013,5/9/2013,SFMTA Temporary Sign Program,5:00:00 PM,,9:00:00 PM,2800 - 2870,20,Pacific,4,B,FALSE,20,FALSE,SPECIAL EVENTS,event
250070,5/16/2013,FALSE,4/15/2013,5/16/2013,SFMTA Temporary Sign Program,5:00:00 PM,,9:00:00 PM,2800 - 2870,20,Pacific,1,B,FALSE,20,FALSE,SPECIAL EVENTS,event
250071,5/18/2013,FALSE,4/15/2013,5/18/2013,SFMTA Temporary Sign Program,10:00:00 AM,,1:00:00 PM,1833,2,Page,1,,TRUE,2,FALSE,SPECIAL EVENTS,event
250078,6/10/2013,FALSE,4/15/2013,6/10/2013,SFMTA Temporary Sign Program,9:30:00 AM,,12:30:00 PM,1833,1,Page,1,,FALSE,1,FALSE,SPECIAL EVENTS,event
250081,6/26/2013,FALSE,4/15/2013,6/26/2013,SFMTA Temporary Sign Program,1:00:00 PM,,4:00:00 PM,1833,1,Page,1,,FALSE,1,FALSE,SPECIAL EVENTS,event
250082,7/8/2013,FALSE,4/15/2013,7/8/2013,SFMTA Temporary Sign Program,9:30:00 AM,,12:30:00 PM,1833,1,Page,1,,FALSE,1,FALSE,SPECIAL EVENTS,event
250083,7/20/2013,FALSE,4/15/2013,7/20/2013,SFMTA Temporary Sign Program,10:00:00 AM,,1:00:00 PM,1833,1,Page,1,,TRUE,1,FALSE,SPECIAL EVENTS,event
250084,8/5/2013,FALSE,4/15/2013,8/5/2013,SFMTA Temporary Sign Program,9:30:00 AM,,12:30:00 PM,1833,1,Page,1,,FALSE,1,FALSE,SPECIAL EVENTS,event
250085,8/7/2013,FALSE,4/15/2013,8/7/2013,SFMTA Temporary Sign Program,12:30:00 PM,,3:30:00 PM,1833,1,Page,1,,FALSE,1,FALSE,SPECIAL EVENTS,event
250079,6/19/2013,FALSE,4/15/2013,6/19/2013,SFMTA Temporary Sign Program,8:00:00 AM,,6:00:00 PM,2001,3,Pierce,1,,FALSE,3,FALSE,SPECIAL EVENTS,move
250068,5/15/2013,FALSE,4/15/2013,5/19/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 PM,625,2,Powell,5,,TRUE,2,TRUE,SPECIAL EVENTS,move
250073,5/23/2013,FALSE,4/15/2013,5/23/2013,SFMTA Temporary Sign Program,8:00:00 AM,,5:00:00 PM,1565,2,Sacramento,1,,FALSE,2,FALSE,SPECIAL EVENTS,move
250000,4/19/2013,FALSE,4/15/2013,5/17/2013,Underground Construction,7:00:00 AM,11EXC-2294,5:30:00 PM,222-485,300,Cervantes,21,B,FALSE,,FALSE,CITY CONTRACT,SR 2246380 EXT
250006,4/20/2013,FALSE,4/15/2013,5/20/2013,SHIMMICK,12:00:00 AM,SFPUC WW-557E,11:59:00 PM,1-500,3000,Embarcadero,31,B,TRUE,,TRUE,CITY CONTRACT,TN 2246502
250008,4/21/2013,FALSE,4/15/2013,5/20/2013,SHIMMICK,12:00:00 AM,SFPUC WW-557(E),11:59:00 PM,0-97,480,Howard,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2246524
250001,4/19/2013,FALSE,4/15/2013,5/17/2013,Underground Construction,7:00:00 AM,11EXC-2294,5:30:00 PM,499,100,Marina,21,O,FALSE,,FALSE,CITY CONTRACT,SR 2246396
250009,4/21/2013,FALSE,4/15/2013,5/20/2013,SHIMMICK,12:00:00 AM,SFPUC WW-557(E),11:59:00 PM,400-501,500,Spear,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2246540
250010,4/21/2013,FALSE,4/15/2013,5/20/2013,SHIMMICK,12:00:00 AM,SFPUC WW-557(E),11:59:00 PM,185-300,200,Steuart,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2246557
249946,4/16/2013,FALSE,4/13/2013,7/17/2013,Film Companies,7:00:00 PM,13sf068,2:00:00 AM,1385 - 1399,40,Clay,2,,FALSE,,FALSE,FILMS,
249909,4/16/2013,FALSE,4/12/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,25-30,150,Acton,23,B,FALSE,,FALSE,UTILITYS,SR 2237447
249852,4/16/2013,FALSE,4/12/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,51-82,540,Bayview,23,B,FALSE,,FALSE,UTILITYS,TN 2235514
249910,4/16/2013,FALSE,4/12/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,1-99,100,Brumiss,23,O,FALSE,,FALSE,UTILITYS,SR 2237457
249854,4/16/2013,FALSE,4/12/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,1-6,90,Flora,23,B,FALSE,,FALSE,UTILITYS,TN 2235527
249875,4/16/2013,FALSE,4/12/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,1200-1300,400,Irving,27,B,TRUE,,FALSE,UTILITYS,TN 2236345
250066,5/4/2013,FALSE,4/12/2013,5/4/2013,SFMTA Temporary Sign Program,5:00:00 PM,,8:00:00 PM,1969,2,California,1,,TRUE,2,FALSE,SPECIAL EVENTS,event
250077,6/7/2013,FALSE,4/12/2013,6/7/2013,SFMTA Temporary Sign Program,2:00:00 PM,,11:59:00 PM,521 - 529,5,Montgomery,1,,FALSE,5,FALSE,SPECIAL EVENTS,event
250072,5/18/2013,FALSE,4/12/2013,5/18/2013,SFMTA Temporary Sign Program,7:00:00 AM,,5:00:00 PM,424,2,Octavia,1,,TRUE,2,FALSE,SPECIAL EVENTS,event
249916,4/17/2013,FALSE,4/12/2013,5/17/2013,Synergy,7:00:00 AM,13EXC-1602,6:00:00 PM,390-511,1000,2nd Ave,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2238194
249856,4/17/2013,FALSE,4/12/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,800-999,1800,Alvarado,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2235549
249750,4/15/2013,FALSE,4/11/2013,5/15/2013,PG&E,7:00:00 AM,,5:00:00 PM,1161-1249,600,Alemany,27,O,TRUE,,FALSE,UTILITYS,TN 2231162
249765,4/16/2013,FALSE,4/11/2013,5/16/2013,PG&E,7:00:00 AM,,5:00:00 PM,646-809,1600,Judah,27,B,TRUE,,FALSE,UTILITYS,TN 2232174
249802,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2650,20,Mabini,26,E,FALSE,,FALSE,UTILITYS,TN 2233063
249798,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2697,20,Mason,26,O,FALSE,,FALSE,UTILITYS,TN 2233063
249799,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2675,20,Mason,26,O,FALSE,,FALSE,UTILITYS,TN 2233063
249800,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2601,20,Mason,26,O,FALSE,,FALSE,UTILITYS,TN 2233063
249801,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2640,20,Mason,26,E,FALSE,,FALSE,UTILITYS,TN 2233063
249803,4/15/2013,FALSE,4/11/2013,5/20/2013,San Francisco Water Dept,7:00:00 AM,,3:00:00 PM,2698,20,Mason,26,E,FALSE,,FALSE,UTILITYS,TN 2233063
249896,5/3/2013,FALSE,4/11/2013,5/3/2013,SFMTA Temporary Sign Program,8:00:00 AM,,8:00:00 PM,1736 / 1738,1,Bryant,1,,FALSE,1,FALSE,SPECIAL EVENTS,move
249900,5/6/2013,FALSE,4/11/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,55,4,Cyril Magin,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249897,5/6/2013,FALSE,4/11/2013,5/7/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 AM,101,1,Grove,2,,FALSE,1,FALSE,SPECIAL EVENTS,event
249903,5/6/2013,FALSE,4/11/2013,5/7/2013,SFMTA Temporary Sign Program,7:00:00 AM,,7:00:00 AM,101,1,Grove,2,,FALSE,1,FALSE,SPECIAL EVENTS,event
249898,5/6/2013,FALSE,4/11/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,816 / 832,2,Howard,5,,FALSE,2,FALSE,SPECIAL EVENTS,event
249902,5/6/2013,FALSE,4/11/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,816 / 832,2,Howard,5,,FALSE,2,FALSE,SPECIAL EVENTS,event
249901,5/6/2013,FALSE,4/11/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,333,4,O'Farrell,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249905,5/18/2013,FALSE,4/11/2013,5/22/2013,SFMTA Temporary Sign Program,6:30:00 AM,,8:00:00 PM,431 - 483,11,Post,5,,TRUE,11,TRUE,SPECIAL EVENTS,event
249899,5/6/2013,FALSE,4/11/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,345,4,Stockton,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249906,5/18/2013,FALSE,4/11/2013,5/22/2013,SFMTA Temporary Sign Program,6:30:00 AM,,8:00:00 PM,393,7,Taylor,5,,TRUE,7,TRUE,SPECIAL EVENTS,event
249904,5/8/2013,FALSE,4/11/2013,5/9/2013,SFMTA Temporary Sign Program,7:00:00 AM,,5:00:00 PM,1245,2,Washington,2,,FALSE,2,FALSE,SPECIAL EVENTS,move
249759,4/17/2013,FALSE,4/11/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-4424,5:30:00 PM,4187-4334,900,17th Ave,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2231571
249757,4/17/2013,FALSE,4/11/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-4424,5:30:00 PM,1-99,900,Douglass,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2231507
249760,4/16/2013,FALSE,4/11/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-5227,5:30:00 PM,100-199,600,Hoffman,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2231593
249761,4/16/2013,FALSE,4/11/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-5153,5:30:00 PM,1-99,600,Hoffman,30,B,TRUE,,TRUE,CITY CONTRACT,TN 2231645
249749,4/26/2013,FALSE,4/11/2013,5/10/2013,Shaw Pipe Line,7:30:00 AM,12EXC-5392,6:00:00 PM,1-198,500,Larkin,11,B,FALSE,,FALSE,CITY CONTRACT,SR 2231086
249758,4/17/2013,FALSE,4/11/2013,5/15/2013,ARB Inc.,7:30:00 AM,12EXC-4424,5:30:00 PM,1-99,900,Ord,29,B,TRUE,,TRUE,CITY CONTRACT,TN 2231557
249756,4/28/2013,FALSE,4/11/2013,5/10/2013,D.P.W,10:00:00 PM,,6:00:00 AM,1900-1999,1200,Larkin,10,B,FALSE,,FALSE,CITY AGENCYS,SR 2231426
249838,4/15/2013,FALSE,4/11/2013,5/3/2013,S F Park & Rec,7:00:00 AM,,4:00:00 PM,1,56,Telegraph Hill,15,O,FALSE,,FALSE,CITY AGENCYS,SR 2232859
249658,4/15/2013,FALSE,4/10/2013,5/15/2013,PG&E,7:00:00 AM,,5:00:00 PM,55-99,150,Goettingen,23,B,FALSE,,FALSE,UTILITYS,TN 2226816
249655,4/13/2013,FALSE,4/10/2013,5/13/2013,PG&E,7:00:00 AM,,5:00:00 PM,200-299,1000,Santa Rosa,26,B,TRUE,,FALSE,UTILITYS,TN 2226773
249656,4/15/2013,FALSE,4/10/2013,5/15/2013,PG&E,7:00:00 AM,,5:00:00 PM,1401-1500,1400,Silver,23,B,FALSE,,FALSE,UTILITYS,TN 2226783
249743,4/15/2013,FALSE,4/10/2013,5/10/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,298-409,550,Chestnut,20,B,FALSE,,FALSE,CITY CONTRACT,SR 2228273
249745,4/15/2013,FALSE,4/10/2013,5/10/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,1860-1909,200,Grant,20,B,FALSE,,FALSE,CITY CONTRACT,SR 2228292
249744,4/15/2013,FALSE,4/10/2013,5/10/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,1958-2015,200,Stockton,20,B,FALSE,,FALSE,CITY CONTRACT,TN 2228285
249647,4/12/2013,FALSE,4/9/2013,5/12/2013,PG&E,7:00:00 AM,,5:00:00 PM,1300-1399,700,19th Ave,26,B,TRUE,,FALSE,UTILITYS,
249646,4/12/2013,FALSE,4/9/2013,5/12/2013,PG&E,7:00:00 AM,,5:00:00 PM,1300-1315,70,20th Ave,26,B,TRUE,,FALSE,UTILITYS,TN 2223373
249645,4/12/2013,FALSE,4/9/2013,5/12/2013,PG&E,7:00:00 AM,,5:00:00 PM,1800-1850,300,Irving,26,B,TRUE,,FALSE,UTILITYS,TN 2223360
249644,4/12/2013,FALSE,4/9/2013,5/12/2013,PG&E,8:00:00 AM,,4:00:00 PM,500-544,410,Judah,26,B,TRUE,,FALSE,UTILITYS,TN 2223343
249730,5/3/2013,FALSE,4/9/2013,5/3/2013,SFMTA Temporary Sign Program,8:00:00 AM,,8:00:00 PM,1736 - 1738,1,Bryant,1,,FALSE,1,FALSE,SPECIAL EVENTS,move
249733,5/6/2013,FALSE,4/9/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,55,4,Cyril Magin,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249734,5/6/2013,FALSE,4/9/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,333,4,O'Farrell,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249731,5/6/2013,FALSE,4/9/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,335,4,Powell,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249732,5/6/2013,FALSE,4/9/2013,5/10/2013,SFMTA Temporary Sign Program,6:00:00 AM,,9:00:00 PM,345,4,Stockton,5,,FALSE,4,FALSE,SPECIAL EVENTS,event
249652,4/15/2013,FALSE,4/9/2013,5/13/2013,Underground Construction,7:00:00 AM,11EXC-2294,5:00:00 PM,1700-1761,400,Beach,21,B,FALSE,,FALSE,CITY CONTRACT,SR 2224743
249653,4/13/2014,FALSE,4/9/2013,4/14/2014,General Building Contractors,6:00:00 AM,13-1027,6:00:00 PM,1030-1032,50,Larkin,2,E,TRUE,,TRUE,CITY CONTRACT,TN 2223568
249651,4/13/2013,FALSE,4/9/2013,5/10/2013,Swinerton Builers( Walberg),12:00:00 AM,13-1176,11:59:00 PM,430,275,Stevenson,28,E,TRUE,,TRUE,CITY CONTRACT,SR 2224803
249544,4/11/2013,FALSE,4/8/2013,5/11/2013,PG&E,7:00:00 AM,,5:00:00 PM,200-299,1000,Theresa,27,B,TRUE,,FALSE,UTILITYS,TN 2218945
